Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Cluster,PCA1,PCA2
33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,41,2485,1,0,0,0,0,0,0,0,1,0,43,32,0,0,-2.7917672112047667,-1.2402675106244796
80763.0,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,70,2477,0,1,0,0,0,0,0,1,0,0,1184,953,2,1,5.201593798212713,-0.689931274209269
65352.0,0,1,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,46,2471,0,1,0,0,0,0,0,0,0,1,382,359,0,2,-0.18052336175231307,0.3101272285378223
82170.0,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,42,2375,0,1,0,0,0,0,0,0,0,1,1871,1834,0,1,4.254638539218282,-1.6032786735156621
75759.0,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,51,2406,0,1,0,0,0,0,0,1,0,0,2304,2122,3,1,5.727160772320999,0.21653053400886743
79689.0,0,0,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,44,2572,0,0,1,0,0,1,0,0,0,0,1194,1073,0,1,4.446165183607409,-1.349539194750429
35340.0,1,1,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,64,2159,0,0,0,0,1,0,0,0,0,1,40,35,0,3,-2.6702785092884067,-0.3328836027033038
85683.0,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,66,2259,1,0,0,0,0,0,0,1,0,0,1738,1687,4,1,3.6367129531054996,-1.0052472111926023
24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,48,2736,0,1,0,0,0,1,0,0,0,0,16,13,0,0,-3.0510137782867788,-1.0603932579549313
42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,39,2826,0,0,0,1,0,0,0,0,1,0,546,519,1,2,-0.9775824307673587,1.8479510786949735
64449.0,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,31,2290,0,0,1,0,0,0,0,1,0,0,735,665,0,1,1.6218813134062429,-0.97422613356529
64587.0,1,1,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,66,2166,1,0,0,0,0,0,0,1,0,0,88,68,0,3,-1.7175832993772124,-0.49889935633583166
75437.0,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,42,2391,0,0,0,1,0,0,0,1,0,0,1493,1493,1,1,2.9507671064931658,-0.5462334388350145
52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,47,2479,0,1,0,0,0,0,0,1,0,0,872,808,1,2,1.630606908645845,-0.089658059748403
46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,64,2397,1,0,0,0,0,0,0,1,0,0,293,243,0,3,-0.6734410654939983,1.0649466895876218
78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,64,2816,0,0,0,0,1,0,0,0,0,1,490,452,2,2,0.8570911832193968,1.3944096538188033
95169.0,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,33,2422,0,0,1,0,0,0,0,0,0,1,1881,1861,2,1,3.320700569904293,-1.7255949741176415
56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,39,2618,0,1,0,0,0,1,0,0,0,0,542,360,2,2,0.11517779003394688,2.2173269126556274
22434.0,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,33,2660,0,0,0,1,0,0,0,1,0,0,43,28,0,0,-2.953404619906086,-0.8967538873704676
36930.0,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,66,2567,0,1,0,0,0,0,0,0,0,1,258,219,0,3,-1.417767101479927,2.1965085713382813
36130.0,0,1,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,66,2671,0,0,1,0,0,0,0,1,0,0,451,414,1,2,0.5818698997217177,1.3433567599953515
65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,67,2760,0,1,0,0,0,0,0,0,1,0,789,719,0,2,2.132401354487652,1.290134020018153
19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,52,2313,0,1,0,0,0,0,0,1,0,0,41,13,1,3,-3.058076881522139,0.6522558403197531
36736.0,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,57,2574,0,0,1,0,0,0,0,0,0,1,13,9,0,3,-2.876564013425273,-0.1949267078818803
77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,41,2832,0,0,0,1,0,0,0,1,0,0,2036,1878,3,1,5.404205908315878,1.0672285204741323
49187.0,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,44,2328,0,0,0,1,0,0,0,0,0,1,116,116,0,3,-1.4227050283990061,-1.1024026899451582
30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,42,2638,0,0,1,0,0,0,0,1,0,0,252,225,0,0,-2.0898505108588656,1.426796052133675
34053.0,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,52,2816,0,0,0,1,0,0,0,0,1,0,91,79,0,3,-2.205822114235994,0.6469343370767756
38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,49,2231,0,1,0,0,0,0,0,0,1,0,41,38,0,3,-2.6407913194839203,-0.24269719522182134
59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,69,2230,0,1,0,0,0,0,0,0,1,0,395,384,0,2,0.6672875418368955,-1.3066549063135449
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,55,2242,0,1,0,0,0,1,0,0,0,0,1287,1211,1,1,4.160539861941447,-1.6433705668041971
54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,51,2556,0,0,0,1,0,0,0,1,0,0,225,214,0,3,-0.605107282873727,-1.2757346365784337
32300.0,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,47,2701,0,1,0,0,0,0,0,1,0,0,33,27,0,0,-2.900463990523547,-0.8995816904889341
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,44,2653,0,0,1,0,0,0,0,1,0,0,119,101,0,0,-1.7662357887094695,-1.0672665922661129
34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,47,2169,0,1,0,0,0,0,0,1,0,0,78,77,0,0,-2.637039955665186,-0.9011590654603737
28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,46,2516,0,0,0,1,0,0,0,0,0,1,63,63,0,0,-2.954260831938725,-0.9729435569988742
64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,67,2641,0,0,0,1,0,0,0,0,0,1,1206,1098,0,2,1.1109853565605834,4.777307463417291
33564.0,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,54,2164,0,0,0,1,0,0,0,0,1,0,64,57,0,3,-2.1929335105730217,-0.8253271835725154
17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,42,2762,0,1,0,0,0,0,0,1,0,0,46,34,0,0,-2.9657856425168094,-0.553479694485298
56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,53,2606,0,1,0,0,0,0,0,0,0,1,619,536,0,2,1.8442103114255344,0.5245909334072174
28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,42,2471,0,0,1,0,0,0,0,1,0,0,68,42,1,0,-2.5367093970853887,-1.3196414297497354
15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,33,2675,0,0,1,0,0,0,1,0,0,0,54,28,0,0,-3.0323451823594367,-0.7521773014192942
32173.0,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,62,2491,1,0,0,0,0,0,0,0,0,1,20,18,0,3,-2.206052363442678,-0.3699844275315936
68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,56,2761,0,0,0,1,0,1,0,0,0,0,1178,1145,0,2,3.077090427800032,2.6592365097997392
74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,49,2524,0,0,0,1,0,0,0,1,0,0,1433,1405,1,1,4.324128802306155,-1.542211788406169
91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,49,2687,0,0,1,0,0,0,0,1,0,0,1949,1930,0,1,5.74770366215558,-1.5893129585539763
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,51,2163,0,0,0,1,0,0,0,1,0,0,1051,1011,0,1,2.5294147906923876,-2.084311129703804
31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,43,2682,0,1,0,0,0,1,0,0,0,0,39,23,0,0,-2.838107154199757,-0.9562506265993471
28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,40,2828,0,0,1,0,0,0,0,1,0,0,269,225,0,0,-0.9594459803564978,-0.07451708799071431
37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,62,2282,0,0,0,1,0,0,0,0,0,1,47,32,0,3,-2.3375078940135383,0.44020524036467495
46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,48,2443,0,0,1,0,0,0,0,0,1,0,84,76,0,3,-2.5764683924343004,0.3074482573057569
37126.0,1,0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,49,2250,0,1,0,0,0,0,0,0,0,1,65,58,1,0,-2.5457778022607433,-1.7452257511824671
47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,67,2555,0,1,0,0,0,0,0,1,0,0,532,409,0,2,0.5747497757743132,2.0600057877703546
61180.0,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,61,2226,0,1,0,0,0,0,0,1,0,0,486,268,1,2,1.252707899316607,0.7039382930427653
38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,66,2762,0,1,0,0,0,0,0,1,0,0,49,44,0,3,-2.754983266205234,1.2805375042501541
8028.0,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,29,2808,0,0,1,0,0,0,0,1,0,0,176,174,0,0,-4.165587651814114,3.709383039883883
76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,58,2196,0,0,0,1,0,0,0,1,0,0,833,633,1,1,2.3645112143055274,-1.3752873076087453
34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,34,2493,0,0,0,1,0,0,0,1,0,0,30,24,0,0,-2.831106153791456,-1.7467112831741098
33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,55,2783,0,0,1,0,0,0,0,0,1,0,119,116,0,3,-2.0483099894248507,0.9829994948113291
33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,54,2436,0,1,0,0,0,0,0,0,1,0,93,64,0,3,-1.6870555747868574,-0.4152275376652767
77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,60,2418,0,1,0,0,0,0,0,0,0,1,1113,1103,0,1,3.894702481746295,-0.14777824520506402
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,0,-0.7613737722091697,1.273548364541709
44529.0,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,54,2518,0,1,0,0,0,0,0,1,0,0,665,639,1,2,0.3051446235915898,2.2751823301932528
28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,54,2183,0,0,0,1,0,0,0,0,0,1,11,10,1,3,-3.3152452156028804,-0.6235965683451882
69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,71,2657,0,1,0,0,0,0,0,0,0,1,2262,2084,0,1,5.451346651405038,0.7958615933426684
25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,50,2659,1,0,0,0,0,1,0,0,0,0,30,4,0,3,-2.6895608800496675,0.0012051231755105332
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0,0,-3.0032243915540398,-1.3044683638962362
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,1,2.1317555973306805,-1.1533752773303012
42557.0,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,46,2828,0,1,0,0,0,0,0,1,0,0,255,240,0,3,-1.4449026755027508,1.903447623444416
53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,69,2483,0,1,0,0,0,0,0,0,0,1,253,228,0,3,-1.0123195877579143,0.11492888772498895
72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,68,2738,0,0,1,0,0,0,0,1,0,0,1194,1138,0,1,2.8447164531570155,0.13109337528743356
67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,33,2614,0,0,0,1,0,0,0,1,0,0,884,830,0,1,2.6315028714201842,-2.243353648141911
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1,2,0.3156637170505892,4.68588160978193
65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,62,2498,0,0,0,1,0,0,0,1,0,0,955,755,1,2,2.3717082414299084,2.821231542491593
42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,33,2694,0,0,1,0,0,0,0,0,0,1,618,583,0,2,1.2880259221139085,-0.9375480245760026
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1,3,-2.729971090427283,-0.7956844926332775
65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,56,2238,0,1,0,0,0,0,0,0,0,1,497,488,0,2,0.45125415480145437,-0.3304760457945754
16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,59,2814,0,1,0,0,0,0,0,1,0,0,24,10,0,3,-2.9689848663544316,0.8573275208882142
83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,28,2218,0,0,1,0,0,0,0,1,0,0,1503,1356,2,1,5.051576581641269,-2.6370620989134883
64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,55,2854,1,0,0,0,0,1,0,0,0,0,1677,1528,0,2,4.174183355387838,3.7009939415634956
22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,64,2853,1,0,0,0,0,0,0,1,0,0,16,14,0,0,-2.62269098543273,-0.20903108808091972
67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,42,2276,0,1,0,0,0,0,0,1,0,0,889,872,0,1,2.136898885706111,-1.5510993318624366
70713.0,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,54,2732,0,0,0,1,0,0,0,1,0,0,1287,1097,0,1,3.939609589368971,1.7936453510834314
59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,65,2735,0,0,0,1,0,0,0,1,0,0,710,654,0,2,1.0532456387597422,2.3755514450451236
39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,67,2284,0,1,0,0,0,0,0,1,0,0,39,31,0,3,-2.0769772930363186,0.06368086047655025
46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,62,2505,0,0,0,1,0,0,0,1,0,0,342,217,0,2,-0.22328860621798696,0.20686390799854945
88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,59,2520,0,0,0,1,0,0,0,1,0,0,1998,1880,1,1,6.283531035728943,-1.4306372556587945
87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,39,2583,0,1,0,0,0,0,0,0,0,1,1254,1210,2,1,3.434018978805343,-0.5655693774505611
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,44,2472,0,0,0,1,0,1,0,0,0,0,20,18,0,3,-3.138409005384519,-0.26154258445018935
50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,52,2317,0,0,1,0,0,0,0,0,1,0,354,312,0,0,-0.8459189994874147,-0.6848035937347683
41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,42,2592,0,1,0,0,0,0,0,0,0,1,17,14,0,0,-2.882711952456637,-1.2666861549997896
66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,55,2263,0,0,1,0,0,0,0,1,0,0,850,733,0,1,2.475979541145881,-1.9099633605987774
36715.0,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,49,2748,0,1,0,0,0,0,0,1,0,0,341,325,0,0,-1.5656501317002298,1.5174411548439932
79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,64,2835,0,1,0,0,0,0,0,1,0,0,1302,1203,0,1,3.361318292213896,-0.4533880182610386
40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,38,2475,0,0,0,1,0,0,0,1,0,0,15,15,0,0,-2.663085365222704,-1.9582331312276124
75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,50,2671,0,0,1,0,0,0,0,0,1,0,1954,1821,1,1,4.8181846921580025,-0.8206201916066153
54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,43,2669,0,1,0,0,0,0,0,1,0,0,839,697,0,2,1.2099632891900036,2.7580785534765875
24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,50,2419,0,0,1,0,0,0,0,1,0,0,15,13,0,3,-2.884379549938455,-0.5715847748492565
84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,62,2700,0,0,0,1,0,0,0,0,0,1,442,361,4,1,2.232547314724184,-0.13293065299320714
43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,37,2216,0,0,0,1,0,0,0,1,0,0,20,17,0,0,-2.8526293163396845,-2.0263162757626434
71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,62,2263,0,0,1,0,0,0,0,0,0,1,1149,1106,0,1,3.7205174675153105,-2.296558527098341
85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,47,2190,0,1,0,0,0,0,0,0,0,1,1920,1882,1,1,4.259130890933557,-1.5486744885117265
39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,46,2223,0,0,1,0,0,0,0,0,0,1,121,109,0,0,-2.1001962665816367,-1.4621428657067161
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,48,2531,0,0,1,0,0,0,0,0,0,1,70,67,0,3,-2.7751216404215273,0.5712996757102371
57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,55,2268,0,1,0,0,0,0,0,0,0,1,117,113,0,3,-1.8689289249627135,-0.23326459292266535
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,2,0.40362676289076443,-0.44968978190689574
79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,62,2186,1,0,0,0,0,0,0,1,0,0,835,802,0,2,1.1579315200867604,-0.4407492103824749
80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,34,2765,0,0,1,0,0,1,0,0,0,0,715,674,0,1,2.059265644323841,-1.8140512007202618
27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,38,2591,0,0,0,1,0,0,0,0,1,0,11,10,0,0,-3.1563522087768474,-1.3862074944173097
56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,41,2702,0,1,0,0,0,0,0,1,0,0,902,867,0,2,1.9311473457841488,0.7529822881852862
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,45,2423,1,0,0,0,0,0,0,1,0,0,1835,1808,3,1,5.670262041189638,-2.770294288225263
54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,41,2564,0,1,0,0,0,1,0,0,0,0,322,277,0,2,-0.0435868833463519,-0.05815621074361487
38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,34,2490,0,1,0,0,0,0,0,1,0,0,389,335,0,0,-1.1186670373715728,0.7481628959057837
53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,50,2405,0,0,0,1,0,0,0,1,0,0,257,247,0,0,-1.3840909391512637,-0.6394412551829382
30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,48,2256,0,1,0,0,0,0,0,1,0,0,40,19,0,0,-2.880685201345047,-1.3287908001979685
76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,60,2385,0,0,1,0,0,0,0,0,0,1,1323,1323,1,1,3.1874182270896596,-1.0766222753872583
50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,68,2169,0,1,0,0,0,0,0,0,0,1,61,59,0,3,-1.904156352900811,-0.39515027418636933
65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,46,2309,0,1,0,0,0,1,0,0,0,0,546,530,1,2,0.11236005028962114,-0.5903008738883851
66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,55,2188,0,1,0,0,0,0,0,1,0,0,306,300,0,3,-0.9776187476495604,1.2100965500835594
76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,66,2648,1,0,0,0,0,0,0,1,0,0,1140,1124,0,1,2.6955622490870734,-1.1001876364777736
81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,37,2644,0,0,1,0,0,1,0,0,0,0,1059,1014,1,1,2.367381365703315,-0.6006410879141735
54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,47,2299,0,0,1,0,0,0,0,0,0,1,16,16,0,3,-2.6260234858484846,-0.9126794677385316
16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,36,2462,0,0,1,0,0,0,0,0,0,1,44,44,0,0,-3.1912915211827375,-0.6487859797769813
71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,49,2464,0,0,0,1,0,0,0,1,0,0,1406,1238,2,2,1.7895724054781244,1.407793389171606
33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,37,2415,0,1,0,0,0,0,0,0,0,1,39,15,1,0,-2.9291101691157517,-1.5129030194906659
36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,37,2441,0,1,0,0,0,0,0,0,1,0,273,120,1,0,-0.054878275295899656,-1.3245554273281805
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,54,2688,0,0,0,1,0,0,1,0,0,0,50,4,0,0,-2.135231983603528,-0.5598287781995344
47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,42,2449,0,1,0,0,0,1,0,0,0,0,606,577,0,2,-0.3451955737083431,2.55525637657616
70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,52,2425,0,0,1,0,0,0,0,1,0,0,736,715,0,2,1.742284878694952,0.20295858257647056
31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,41,2743,0,1,0,0,0,0,0,0,0,1,119,113,0,0,-2.4979477307405786,-0.5952785116300029
52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,47,2567,1,0,0,0,0,0,0,0,1,0,259,186,0,3,-1.3879592520320625,1.474153135067075
48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,41,2346,0,0,1,0,0,0,0,1,0,0,126,117,0,0,-1.5363935846325047,-2.100773596701128
46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,66,2747,0,1,0,0,0,0,0,1,0,0,301,272,0,2,-0.6920112055342595,1.4217879494275147
39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,58,2717,1,0,0,0,0,0,0,1,0,0,343,302,0,2,-1.4010718767547443,2.720993800389632
86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,54,2849,0,0,1,0,0,0,0,1,0,0,1627,1532,0,2,2.5194866355398022,1.9745864689621286
46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,43,2225,0,0,0,1,0,0,0,1,0,0,62,46,0,3,-2.71953028620923,-1.0588472769097579
16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,35,2692,0,0,1,0,0,0,1,0,0,0,13,2,0,0,-2.4810828505741664,-1.6953302540566901
63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,68,2350,1,0,0,0,0,1,0,0,0,0,1056,944,0,1,2.937304065358615,-0.3698562221125003
